"INSTEPTERM10","0","0","40","40","ST","50000","350000","8.15"
"INSTEPTERM10","0","1","40","40","PP","50000","350000","11.35"
"INSTEPTERM10","0","1","40","40","PF","50000","350000","13.90"
"INSTEPTERM10","0","1","40","40","ST","50000","350000","19.05"
"INSTEPTERM10","0","0","41","41","PP","50000","350000","4.55"
"INSTEPTERM10","0","0","41","41","PF","50000","350000","5.85"
"INSTEPTERM10","0","0","41","41","ST","50000","350000","8.75"
"INSTEPTERM10","0","1","41","41","PP","50000","350000","12.20"
"INSTEPTERM10","0","1","41","41","PF","50000","350000","14.95"
"INSTEPTERM10","0","1","41","41","ST","50000","350000","20.45"
"INSTEPTERM10","0","0","42","42","PP","50000","350000","4.90"
"INSTEPTERM10","0","0","42","42","PF","50000","350000","6.25"
"INSTEPTERM10","0","0","42","42","ST","50000","350000","9.35"
"INSTEPTERM10","0","1","42","42","PP","50000","350000","13.05"
"INSTEPTERM10","0","1","42","42","PF","50000","350000","16.00"
"INSTEPTERM10","0","1","42","42","ST","50000","350000","21.90"
"INSTEPTERM10","0","0","43","43","PP","50000","350000","5.25"
"INSTEPTERM10","0","0","43","43","PF","50000","350000","6.70"
"INSTEPTERM10","0","0","43","43","ST","50000","350000","10.00"
"INSTEPTERM10","0","1","43","43","PP","50000","350000","13.95"
"INSTEPTERM10","0","1","43","43","PF","50000","350000","17.15"
"INSTEPTERM10","0","1","43","43","ST","50000","350000","23.40"
"INSTEPTERM10","0","0","44","44","PP","50000","350000","5.60"
"INSTEPTERM10","0","0","44","44","PF","50000","350000","7.15"
"INSTEPTERM10","0","0","44","44","ST","50000","350000","10.70"
"INSTEPTERM10","0","1","44","44","PP","50000","350000","14.90"
"INSTEPTERM10","0","1","44","44","PF","50000","350000","18.30"
"INSTEPTERM10","0","1","44","44","ST","50000","350000","24.95"
"INSTEPTERM10","0","0","45","45","PP","50000","350000","6.00"
"INSTEPTERM10","0","0","45","45","PF","50000","350000","7.65"
"INSTEPTERM10","0","0","45","45","ST","50000","350000","11.45"
"INSTEPTERM10","0","1","45","45","PP","50000","350000","15.85"
"INSTEPTERM10","0","1","45","45","PF","50000","350000","19.45"
"INSTEPTERM10","0","1","45","45","ST","50000","350000","26.55"
"INSTEPTERM10","0","0","46","46","PP","50000","350000","6.45"
"INSTEPTERM10","0","0","46","46","PF","50000","350000","8.20"
"INSTEPTERM10","0","0","46","46","ST","50000","350000","12.25"
"INSTEPTERM10","0","1","46","46","PP","50000","350000","16.80"
"INSTEPTERM10","0","1","46","46","PF","50000","350000","20.60"
"INSTEPTERM10","0","1","46","46","ST","50000","350000","28.15"
"INSTEPTERM10","0","0","47","47","PP","50000","350000","6.90"
"INSTEPTERM10","0","0","47","47","PF","50000","350000","8.80"
"INSTEPTERM10","0","0","47","47","ST","50000","350000","13.15"
"INSTEPTERM10","0","1","47","47","PP","50000","350000","17.75"
"INSTEPTERM10","0","1","47","47","PF","50000","350000","21.80"
"INSTEPTERM10","0","1","47","47","ST","50000","350000","29.80"
"INSTEPTERM10","0","0","48","48","PP","50000","350000","7.40"
"INSTEPTERM10","0","0","48","48","PF","50000","350000","9.40"
"INSTEPTERM10","0","0","48","48","ST","50000","350000","14.05"
"INSTEPTERM10","0","1","48","48","PP","50000","350000","18.75"
"INSTEPTERM10","0","1","48","48","PF","50000","350000","23.00"
"INSTEPTERM10","0","1","48","48","ST","50000","350000","31.50"
"INSTEPTERM10","0","0","49","49","PP","50000","350000","7.95"
"INSTEPTERM10","0","0","49","49","PF","50000","350000","10.05"
"INSTEPTERM10","0","0","49","49","ST","50000","350000","15.05"
"INSTEPTERM10","0","1","49","49","PP","50000","350000","19.80"
"INSTEPTERM10","0","1","49","49","PF","50000","350000","24.35"
