Option Cd,Gender,tobacco use,min age,max age,class,min level,max level,rate
GIBRALTAR_L_TERM10,0,0,41,41,ST,20000,300000,3.39
GIBRALTAR_L_TERM10,1,0,37,37,TF,20000,300000,4.78
GIBRALTAR_L_TERM10,0,0,38,38,TC,20000,300000,3.93
GIBRALTAR_L_TERM10,0,0,67,67,TF,20000,300000,21.64
GIBRALTAR_L_TERM10,1,0,34,34,PP,20000,300000,2.48
GIBRALTAR_L_TERM10,1,0,63,63,PF,20000,300000,13.65
GIBRALTAR_L_TERM10,0,0,49,49,ST,20000,300000,4.63
GIBRALTAR_L_TERM10,0,1,48,48,PP,20000,300000,7.12
GIBRALTAR_L_TERM10,0,0,32,32,PP,20000,300000,2.13
GIBRALTAR_L_TERM10,0,1,65,65,PP,20000,300000,26.30
GIBRALTAR_L_TERM10,0,0,70,70,PF,20000,300000,16.39
GIBRALTAR_L_TERM10,0,1,66,66,ST,20000,300000,37.48
GIBRALTAR_L_TERM10,0,1,39,39,TC,20000,300000,7.27
GIBRALTAR_L_TERM10,1,0,28,28,PF,20000,300000,2.67
GIBRALTAR_L_TERM10,0,0,58,58,ST,20000,300000,7.96
GIBRALTAR_L_TERM10,1,1,22,22,TF,20000,300000,6.53
GIBRALTAR_L_TERM10,0,1,21,21,TC,20000,300000,4.86
GIBRALTAR_L_TERM10,1,1,50,50,PP,20000,300000,9.68
GIBRALTAR_L_TERM10,1,1,39,39,PP,20000,300000,5.27
GIBRALTAR_L_TERM10,0,1,35,35,ST,20000,300000,5.19
GIBRALTAR_L_TERM10,1,1,60,60,TF,20000,300000,38.56
GIBRALTAR_L_TERM10,1,1,24,24,TF,20000,300000,6.64
GIBRALTAR_L_TERM10,0,0,28,28,ST,20000,300000,2.71
GIBRALTAR_L_TERM10,1,1,29,29,PP,20000,300000,3.78
GIBRALTAR_L_TERM10,1,0,47,47,PF,20000,300000,4.51
GIBRALTAR_L_TERM10,1,1,47,47,PP,20000,300000,8.42
GIBRALTAR_L_TERM10,1,0,56,56,TF,20000,300000,12.66
GIBRALTAR_L_TERM10,0,0,53,53,PP,20000,300000,4.49
GIBRALTAR_L_TERM10,0,0,38,38,TF,20000,300000,4.32
GIBRALTAR_L_TERM10,1,0,51,51,PP,20000,300000,4.78
GIBRALTAR_L_TERM10,1,1,67,67,PP,20000,300000,36.02
GIBRALTAR_L_TERM10,0,1,54,54,PP,20000,300000,11.57
GIBRALTAR_L_TERM10,0,1,64,64,PF,20000,300000,28.58
GIBRALTAR_L_TERM10,0,1,35,35,PF,20000,300000,4.53
GIBRALTAR_L_TERM10,0,0,40,40,TC,20000,300000,4.06
GIBRALTAR_L_TERM10,0,1,19,19,TC,20000,300000,4.74
GIBRALTAR_L_TERM10,1,0,33,33,TF,20000,300000,4.46
GIBRALTAR_L_TERM10,0,1,25,25,TC,20000,300000,5.14
GIBRALTAR_L_TERM10,0,0,39,39,TC,20000,300000,3.99
GIBRALTAR_L_TERM10,0,0,66,66,TC,20000,300000,18.42
GIBRALTAR_L_TERM10,1,1,65,65,TC,20000,300000,52.90
GIBRALTAR_L_TERM10,0,0,52,52,TF,20000,300000,7.67
GIBRALTAR_L_TERM10,1,1,58,58,TC,20000,300000,31.27
GIBRALTAR_L_TERM10,0,0,70,70,PP,20000,300000,14.05
GIBRALTAR_L_TERM10,0,0,36,36,TF,20000,300000,4.19
GIBRALTAR_L_TERM10,0,1,62,62,TC,20000,300000,34.83
GIBRALTAR_L_TERM10,0,1,20,20,TC,20000,300000,4.80
GIBRALTAR_L_TERM10,0,1,18,18,PF,20000,300000,3.28
GIBRALTAR_L_TERM10,0,1,20,20,PF,20000,300000,3.36
GIBRALTAR_L_TERM10,1,0,29,29,PF,20000,300000,2.68
GIBRALTAR_L_TERM10,0,1,44,44,TC,20000,300000,9.66
GIBRALTAR_L_TERM10,0,0,57,57,PP,20000,300000,5.67
GIBRALTAR_L_TERM10,0,1,46,46,PF,20000,300000,7.53
GIBRALTAR_L_TERM10,1,0,20,20,ST,20000,300000,2.96
GIBRALTAR_L_TERM10,0,0,62,62,PP,20000,300000,8.05
GIBRALTAR_L_TERM10,1,0,47,47,ST,20000,300000,5.16
GIBRALTAR_L_TERM10,0,0,42,42,PP,20000,300000,2.66
GIBRALTAR_L_TERM10,0,1,38,38,TF,20000,300000,7.79
GIBRALTAR_L_TERM10,1,0,46,46,PP,20000,300000,3.71
GIBRALTAR_L_TERM10,1,0,68,68,PP,20000,300000,16.90
GIBRALTAR_L_TERM10,0,0,19,19,TF,20000,300000,3.59
GIBRALTAR_L_TERM10,0,0,65,65,TF,20000,300000,18.89
GIBRALTAR_L_TERM10,0,1,25,25,PF,20000,300000,3.61
GIBRALTAR_L_TERM10,0,1,24,24,ST,20000,300000,4.06
GIBRALTAR_L_TERM10,0,1,53,53,TC,20000,300000,17.71
GIBRALTAR_L_TERM10,1,1,48,48,ST,20000,300000,11.76
GIBRALTAR_L_TERM10,0,0,34,34,ST,20000,300000,2.96
GIBRALTAR_L_TERM10,1,1,35,35,PF,20000,300000,5.38
GIBRALTAR_L_TERM10,1,0,25,25,TF,20000,300000,4.14
GIBRALTAR_L_TERM10,0,0,52,52,TC,20000,300000,6.98
GIBRALTAR_L_TERM10,1,1,58,58,TF,20000,300000,34.40
GIBRALTAR_L_TERM10,0,1,70,70,TF,20000,300000,64.73
GIBRALTAR_L_TERM10,0,0,48,48,ST,20000,300000,4.49
GIBRALTAR_L_TERM10,0,0,37,37,PF,20000,300000,2.70
GIBRALTAR_L_TERM10,0,0,18,18,TC,20000,300000,1.33
GIBRALTAR_L_TERM10,1,0,41,41,TC,20000,300000,4.84
GIBRALTAR_L_TERM10,1,1,54,54,TC,20000,300000,23.71
GIBRALTAR_L_TERM10,0,0,58,58,PF,20000,300000,6.96
GIBRALTAR_L_TERM10,1,1,29,29,ST,20000,300000,5.05
GIBRALTAR_L_TERM10,1,1,42,42,ST,20000,300000,8.37
GIBRALTAR_L_TERM10,1,0,21,21,PP,20000,300000,2.22
GIBRALTAR_L_TERM10,1,1,63,63,PF,20000,300000,32.03
GIBRALTAR_L_TERM10,0,1,27,27,PF,20000,300000,3.68
GIBRALTAR_L_TERM10,1,1,19,19,TF,20000,300000,6.38
GIBRALTAR_L_TERM10,0,1,32,32,TF,20000,300000,6.45
GIBRALTAR_L_TERM10,0,0,44,44,TC,20000,300000,4.83
GIBRALTAR_L_TERM10,1,1,56,56,TC,20000,300000,27.48
GIBRALTAR_L_TERM10,1,1,37,37,PF,20000,300000,5.77
GIBRALTAR_L_TERM10,1,0,20,20,PP,20000,300000,2.21
GIBRALTAR_L_TERM10,1,1,22,22,ST,20000,300000,4.75
GIBRALTAR_L_TERM10,1,1,43,43,ST,20000,300000,8.94
GIBRALTAR_L_TERM10,1,1,69,69,TC,20000,300000,67.17
GIBRALTAR_L_TERM10,1,0,23,23,TF,20000,300000,4.11
GIBRALTAR_L_TERM10,1,1,36,36,TC,20000,300000,7.97
GIBRALTAR_L_TERM10,0,1,70,70,PF,20000,300000,41.20
GIBRALTAR_L_TERM10,1,0,60,60,TC,20000,300000,14.33
GIBRALTAR_L_TERM10,1,1,68,68,TF,20000,300000,69.97
GIBRALTAR_L_TERM10,1,0,67,67,ST,20000,300000,21.15
GIBRALTAR_L_TERM10,0,1,23,23,TF,20000,300000,5.51
GIBRALTAR_L_TERM10,0,0,67,67,TC,20000,300000,19.67
GIBRALTAR_L_TERM10,1,0,33,33,PF,20000,300000,2.84
GIBRALTAR_L_TERM10,0,1,31,31,TF,20000,300000,6.26
GIBRALTAR_L_TERM10,1,1,52,52,TC,20000,300000,19.92
GIBRALTAR_L_TERM10,1,1,19,19,PP,20000,300000,3.48
GIBRALTAR_L_TERM10,1,0,65,65,PF,20000,300000,16.09
GIBRALTAR_L_TERM10,0,1,25,25,ST,20000,300000,4.12
GIBRALTAR_L_TERM10,1,0,41,41,ST,20000,300000,3.88
GIBRALTAR_L_TERM10,0,0,30,30,TF,20000,300000,3.77
GIBRALTAR_L_TERM10,0,1,46,46,TC,20000,300000,10.76
GIBRALTAR_L_TERM10,0,1,29,29,PP,20000,300000,3.25
GIBRALTAR_L_TERM10,0,1,29,29,TC,20000,300000,5.42
GIBRALTAR_L_TERM10,0,0,54,54,PF,20000,300000,5.58
GIBRALTAR_L_TERM10,0,0,34,34,TC,20000,300000,3.68
GIBRALTAR_L_TERM10,1,1,18,18,PP,20000,300000,3.44
GIBRALTAR_L_TERM10,1,1,49,49,PF,20000,300000,10.80
GIBRALTAR_L_TERM10,0,1,31,31,PP,20000,300000,3.40
GIBRALTAR_L_TERM10,1,0,39,39,PF,20000,300000,3.15
GIBRALTAR_L_TERM10,1,0,53,53,TF,20000,300000,10.30
GIBRALTAR_L_TERM10,0,1,67,67,PF,20000,300000,34.89
GIBRALTAR_L_TERM10,1,1,52,52,PF,20000,300000,13.95
GIBRALTAR_L_TERM10,1,1,28,28,ST,20000,300000,5.00
GIBRALTAR_L_TERM10,0,0,31,31,TC,20000,300000,3.48
GIBRALTAR_L_TERM10,1,1,53,53,PP,20000,300000,13.09
GIBRALTAR_L_TERM10,1,0,52,52,PF,20000,300000,6.06
GIBRALTAR_L_TERM10,0,0,43,43,TF,20000,300000,5.12
GIBRALTAR_L_TERM10,0,0,63,63,PF,20000,300000,10.28
GIBRALTAR_L_TERM10,1,0,40,40,ST,20000,300000,3.66
GIBRALTAR_L_TERM10,0,0,42,42,ST,20000,300000,3.55
GIBRALTAR_L_TERM10,1,0,66,66,TF,20000,300000,27.20
GIBRALTAR_L_TERM10,0,0,48,48,PF,20000,300000,3.93
GIBRALTAR_L_TERM10,1,0,53,53,TC,20000,300000,9.36
GIBRALTAR_L_TERM10,0,0,39,39,PF,20000,300000,2.79
GIBRALTAR_L_TERM10,1,0,62,62,PP,20000,300000,10.67
GIBRALTAR_L_TERM10,0,1,63,63,PF,20000,300000,26.48
GIBRALTAR_L_TERM10,1,1,23,23,TF,20000,300000,6.58
GIBRALTAR_L_TERM10,1,1,55,55,PP,20000,300000,15.36
GIBRALTAR_L_TERM10,1,1,28,28,TC,20000,300000,6.26
GIBRALTAR_L_TERM10,0,0,31,31,PF,20000,300000,2.45
GIBRALTAR_L_TERM10,1,0,59,59,TC,20000,300000,13.63
GIBRALTAR_L_TERM10,1,0,19,19,PP,20000,300000,2.20
GIBRALTAR_L_TERM10,1,0,43,43,TF,20000,300000,5.91
GIBRALTAR_L_TERM10,1,0,23,23,PF,20000,300000,2.62
GIBRALTAR_L_TERM10,0,0,46,46,PF,20000,300000,3.65
GIBRALTAR_L_TERM10,0,0,41,41,TC,20000,300000,4.24
GIBRALTAR_L_TERM10,0,1,23,23,TC,20000,300000,5.00
GIBRALTAR_L_TERM10,1,0,35,35,PP,20000,300000,2.53
GIBRALTAR_L_TERM10,0,0,29,29,TF,20000,300000,3.76
GIBRALTAR_L_TERM10,1,1,61,61,PF,20000,300000,27.04
GIBRALTAR_L_TERM10,1,1,58,58,ST,20000,300000,25.02
GIBRALTAR_L_TERM10,1,0,56,56,PF,20000,300000,8.05
GIBRALTAR_L_TERM10,0,1,33,33,TC,20000,300000,6.07
GIBRALTAR_L_TERM10,0,1,51,51,PP,20000,300000,8.72
GIBRALTAR_L_TERM10,1,0,66,66,TC,20000,300000,24.71
GIBRALTAR_L_TERM10,1,1,26,26,PP,20000,300000,3.68
GIBRALTAR_L_TERM10,0,0,28,28,TC,20000,300000,3.39
GIBRALTAR_L_TERM10,0,1,61,61,PP,20000,300000,19.09
GIBRALTAR_L_TERM10,1,0,69,69,PP,20000,300000,17.95
GIBRALTAR_L_TERM10,1,1,40,40,TC,20000,300000,9.05
GIBRALTAR_L_TERM10,1,1,28,28,TF,20000,300000,6.88
GIBRALTAR_L_TERM10,1,1,40,40,PP,20000,300000,5.43
GIBRALTAR_L_TERM10,1,1,51,51,TF,20000,300000,19.84
GIBRALTAR_L_TERM10,0,1,59,59,TF,20000,300000,29.95
GIBRALTAR_L_TERM10,0,1,18,18,ST,20000,300000,3.74
GIBRALTAR_L_TERM10,0,0,24,24,PF,20000,300000,2.32
GIBRALTAR_L_TERM10,1,1,59,59,TF,20000,300000,36.48
GIBRALTAR_L_TERM10,1,1,20,20,PP,20000,300000,3.48
GIBRALTAR_L_TERM10,1,0,28,28,PP,20000,300000,2.29
GIBRALTAR_L_TERM10,1,1,52,52,TF,20000,300000,21.92
GIBRALTAR_L_TERM10,0,0,39,39,TF,20000,300000,4.39
GIBRALTAR_L_TERM10,1,1,19,19,PF,20000,300000,4.06
GIBRALTAR_L_TERM10,1,0,44,44,TF,20000,300000,6.20
GIBRALTAR_L_TERM10,0,1,58,58,TF,20000,300000,28.21
GIBRALTAR_L_TERM10,1,1,50,50,TF,20000,300000,17.76
GIBRALTAR_L_TERM10,0,0,23,23,TF,20000,300000,3.65
GIBRALTAR_L_TERM10,1,0,40,40,PP,20000,300000,2.75
GIBRALTAR_L_TERM10,1,1,44,44,TC,20000,300000,11.88
GIBRALTAR_L_TERM10,1,0,37,37,ST,20000,300000,3.48
GIBRALTAR_L_TERM10,1,0,64,64,TC,20000,300000,21.25
GIBRALTAR_L_TERM10,0,0,28,28,TF,20000,300000,3.74
GIBRALTAR_L_TERM10,0,1,19,19,PP,20000,300000,2.84
GIBRALTAR_L_TERM10,1,1,23,23,PF,20000,300000,4.20
GIBRALTAR_L_TERM10,1,1,42,42,TF,20000,300000,11.51
GIBRALTAR_L_TERM10,1,1,46,46,PP,20000,300000,7.98
GIBRALTAR_L_TERM10,0,1,63,63,TF,20000,300000,41.61
GIBRALTAR_L_TERM10,1,0,26,26,PP,20000,300000,2.25
GIBRALTAR_L_TERM10,1,1,18,18,TF,20000,300000,6.31
GIBRALTAR_L_TERM10,0,1,61,61,ST,20000,300000,25.45
GIBRALTAR_L_TERM10,1,1,64,64,ST,20000,300000,39.47
GIBRALTAR_L_TERM10,1,1,64,64,TC,20000,300000,49.33
GIBRALTAR_L_TERM10,1,0,54,54,TC,20000,300000,10.07
GIBRALTAR_L_TERM10,0,1,69,69,PF,20000,300000,39.09
GIBRALTAR_L_TERM10,1,0,30,30,ST,20000,300000,3.08
GIBRALTAR_L_TERM10,1,1,34,34,TC,20000,300000,7.43
GIBRALTAR_L_TERM10,1,0,54,54,PF,20000,300000,7.06
GIBRALTAR_L_TERM10,0,0,39,39,ST,20000,300000,3.19
GIBRALTAR_L_TERM10,1,0,28,28,ST,20000,300000,3.05
GIBRALTAR_L_TERM10,1,1,34,34,PF,20000,300000,5.20
GIBRALTAR_L_TERM10,1,1,47,47,TF,20000,300000,15.41
GIBRALTAR_L_TERM10,0,1,62,62,PP,20000,300000,20.91
GIBRALTAR_L_TERM10,0,1,29,29,TF,20000,300000,5.96
GIBRALTAR_L_TERM10,0,1,33,33,ST,20000,300000,4.85
GIBRALTAR_L_TERM10,0,0,47,47,TF,20000,300000,5.95
GIBRALTAR_L_TERM10,1,1,59,59,PF,20000,300000,23.22
GIBRALTAR_L_TERM10,0,1,40,40,PP,20000,300000,4.49
GIBRALTAR_L_TERM10,0,1,62,62,PF,20000,300000,24.39
GIBRALTAR_L_TERM10,0,0,20,20,PF,20000,300000,2.29
GIBRALTAR_L_TERM10,0,1,33,33,PP,20000,300000,3.65
GIBRALTAR_L_TERM10,1,0,32,32,PF,20000,300000,2.79
GIBRALTAR_L_TERM10,1,1,63,63,TF,20000,300000,50.34
GIBRALTAR_L_TERM10,0,0,25,25,PP,20000,300000,2.00
GIBRALTAR_L_TERM10,0,0,48,48,TC,20000,300000,5.60
GIBRALTAR_L_TERM10,0,1,30,30,TF,20000,300000,6.03
GIBRALTAR_L_TERM10,1,0,42,42,TC,20000,300000,5.12
GIBRALTAR_L_TERM10,1,1,49,49,PP,20000,300000,9.25
GIBRALTAR_L_TERM10,1,1,70,70,PP,20000,300000,42.45
GIBRALTAR_L_TERM10,1,0,51,51,TC,20000,300000,7.96
GIBRALTAR_L_TERM10,1,0,18,18,PP,20000,300000,2.17
GIBRALTAR_L_TERM10,1,1,61,61,TC,20000,300000,38.63
GIBRALTAR_L_TERM10,0,1,64,64,PP,20000,300000,24.49
GIBRALTAR_L_TERM10,0,1,47,47,TC,20000,300000,11.30
GIBRALTAR_L_TERM10,1,0,69,69,PF,20000,300000,20.93
GIBRALTAR_L_TERM10,0,1,38,38,TC,20000,300000,7.07
GIBRALTAR_L_TERM10,1,0,26,26,TF,20000,300000,4.15
GIBRALTAR_L_TERM10,0,1,45,45,TC,20000,300000,10.21
GIBRALTAR_L_TERM10,0,0,22,22,TC,20000,300000,3.30
GIBRALTAR_L_TERM10,0,1,46,46,TF,20000,300000,11.85
GIBRALTAR_L_TERM10,0,1,57,57,TF,20000,300000,26.46
GIBRALTAR_L_TERM10,0,1,18,18,PP,20000,300000,2.81
GIBRALTAR_L_TERM10,0,0,24,24,PP,20000,300000,1.99
GIBRALTAR_L_TERM10,1,0,56,56,PP,20000,300000,6.90
GIBRALTAR_L_TERM10,0,0,21,21,TF,20000,300000,3.61
GIBRALTAR_L_TERM10,1,1,39,39,TF,20000,300000,9.66
GIBRALTAR_L_TERM10,1,1,31,31,TF,20000,300000,7.28
GIBRALTAR_L_TERM10,0,1,64,64,TC,20000,300000,40.83
GIBRALTAR_L_TERM10,0,1,61,61,PF,20000,300000,22.28
GIBRALTAR_L_TERM10,0,1,28,28,TC,20000,300000,5.34
GIBRALTAR_L_TERM10,1,1,24,24,PF,20000,300000,4.23
GIBRALTAR_L_TERM10,0,1,62,62,ST,20000,300000,27.86
GIBRALTAR_L_TERM10,1,1,66,66,PF,20000,300000,39.53
GIBRALTAR_L_TERM10,1,0,63,63,TF,20000,300000,21.47
GIBRALTAR_L_TERM10,1,1,23,23,PP,20000,300000,3.60
GIBRALTAR_L_TERM10,0,0,54,54,TF,20000,300000,8.76
GIBRALTAR_L_TERM10,0,1,36,36,TC,20000,300000,6.67
GIBRALTAR_L_TERM10,0,1,62,62,TF,20000,300000,38.31
GIBRALTAR_L_TERM10,1,0,70,70,TC,20000,300000,31.64
GIBRALTAR_L_TERM10,0,1,53,53,ST,20000,300000,14.17
GIBRALTAR_L_TERM10,1,0,37,37,TC,20000,300000,4.36
GIBRALTAR_L_TERM10,1,0,48,48,PF,20000,300000,4.70
GIBRALTAR_L_TERM10,1,1,21,21,PF,20000,300000,4.12
GIBRALTAR_L_TERM10,1,1,65,65,PF,20000,300000,37.03
GIBRALTAR_L_TERM10,1,1,48,48,TF,20000,300000,16.19
GIBRALTAR_L_TERM10,1,1,50,50,TC,20000,300000,16.13
GIBRALTAR_L_TERM10,0,1,29,29,PF,20000,300000,3.78
GIBRALTAR_L_TERM10,0,1,55,55,TF,20000,300000,22.98
GIBRALTAR_L_TERM10,0,1,41,41,TC,20000,300000,8.02
GIBRALTAR_L_TERM10,1,1,27,27,TC,20000,300000,6.20
GIBRALTAR_L_TERM10,0,1,42,42,PP,20000,300000,5.13
GIBRALTAR_L_TERM10,0,0,50,50,TF,20000,300000,6.58
GIBRALTAR_L_TERM10,1,0,38,38,TF,20000,300000,4.86
GIBRALTAR_L_TERM10,1,0,57,57,TF,20000,300000,13.43
GIBRALTAR_L_TERM10,0,0,23,23,TC,20000,300000,3.31
GIBRALTAR_L_TERM10,1,0,48,48,PP,20000,300000,4.03
GIBRALTAR_L_TERM10,0,0,32,32,TF,20000,300000,3.91
GIBRALTAR_L_TERM10,0,1,55,55,TC,20000,300000,20.88
GIBRALTAR_L_TERM10,1,0,26,26,TC,20000,300000,3.77
GIBRALTAR_L_TERM10,1,0,29,29,TF,20000,300000,4.21
GIBRALTAR_L_TERM10,1,1,39,39,ST,20000,300000,7.03
GIBRALTAR_L_TERM10,1,0,21,21,TC,20000,300000,3.69
GIBRALTAR_L_TERM10,0,1,60,60,TF,20000,300000,31.71
GIBRALTAR_L_TERM10,0,1,54,54,PF,20000,300000,13.51
GIBRALTAR_L_TERM10,0,1,52,52,ST,20000,300000,12.89
GIBRALTAR_L_TERM10,1,0,46,46,TF,20000,300000,6.80
GIBRALTAR_L_TERM10,0,0,21,21,ST,20000,300000,2.62
GIBRALTAR_L_TERM10,1,1,62,62,PP,20000,300000,25.32
GIBRALTAR_L_TERM10,0,1,19,19,TF,20000,300000,5.21
GIBRALTAR_L_TERM10,0,0,54,54,PP,20000,300000,4.78
GIBRALTAR_L_TERM10,0,0,51,51,TF,20000,300000,7.13
GIBRALTAR_L_TERM10,1,1,43,43,TC,20000,300000,11.18
GIBRALTAR_L_TERM10,1,1,66,66,TC,20000,300000,56.46
GIBRALTAR_L_TERM10,1,0,58,58,PP,20000,300000,7.75
GIBRALTAR_L_TERM10,0,0,49,49,PP,20000,300000,3.48
GIBRALTAR_L_TERM10,0,1,57,57,ST,20000,300000,19.24
GIBRALTAR_L_TERM10,1,1,43,43,PF,20000,300000,7.81
GIBRALTAR_L_TERM10,1,1,62,62,TC,20000,300000,42.19
GIBRALTAR_L_TERM10,1,1,56,56,PF,20000,300000,19.24
GIBRALTAR_L_TERM10,1,1,30,30,TC,20000,300000,6.36
GIBRALTAR_L_TERM10,1,1,38,38,PP,20000,300000,5.12
GIBRALTAR_L_TERM10,0,0,37,37,TF,20000,300000,4.24
GIBRALTAR_L_TERM10,0,1,32,32,PP,20000,300000,3.52
GIBRALTAR_L_TERM10,0,1,60,60,TC,20000,300000,28.82
GIBRALTAR_L_TERM10,0,0,60,60,PF,20000,300000,7.66
GIBRALTAR_L_TERM10,1,1,41,41,ST,20000,300000,7.80
GIBRALTAR_L_TERM10,0,0,64,64,PF,20000,300000,11.15
GIBRALTAR_L_TERM10,1,0,27,27,PF,20000,300000,2.66
GIBRALTAR_L_TERM10,1,1,25,25,PF,20000,300000,4.27
GIBRALTAR_L_TERM10,0,1,42,42,PF,20000,300000,6.00
GIBRALTAR_L_TERM10,1,0,56,56,ST,20000,300000,9.20
GIBRALTAR_L_TERM10,1,1,43,43,TF,20000,300000,12.28
GIBRALTAR_L_TERM10,0,0,26,26,TF,20000,300000,3.71
GIBRALTAR_L_TERM10,1,1,21,21,ST,20000,300000,4.70
GIBRALTAR_L_TERM10,0,1,70,70,ST,20000,300000,47.08
GIBRALTAR_L_TERM10,0,0,60,60,TF,20000,300000,12.03
GIBRALTAR_L_TERM10,1,0,55,55,PF,20000,300000,7.54
GIBRALTAR_L_TERM10,1,1,47,47,PF,20000,300000,9.81
GIBRALTAR_L_TERM10,0,1,31,31,ST,20000,300000,4.54
GIBRALTAR_L_TERM10,0,0,62,62,ST,20000,300000,10.75
GIBRALTAR_L_TERM10,1,0,37,37,PP,20000,300000,2.62
GIBRALTAR_L_TERM10,0,1,55,55,PF,20000,300000,14.63
GIBRALTAR_L_TERM10,0,1,41,41,TF,20000,300000,8.82
