Option Cd,Gender,tobacco use,min age,max age,class,min level,max level,rate
GIBRALTAR_L_WL,1,0,53,53,ST,20000,300000,17.01
GIBRALTAR_L_WL,1,1,40,40,PF,20000,300000,11.81
GIBRALTAR_L_WL,0,1,46,46,TC,20000,300000,19.55
GIBRALTAR_L_WL,1,0,47,47,TC,20000,300000,16.19
GIBRALTAR_L_WL,0,0,31,31,ST,20000,300000,5.94
GIBRALTAR_L_WL,1,1,32,32,TC,20000,300000,12.54
GIBRALTAR_L_WL,0,0,61,61,PP,20000,300000,15.41
GIBRALTAR_L_WL,1,1,60,60,TC,20000,300000,42.66
GIBRALTAR_L_WL,0,1,62,62,PP,20000,300000,25.61
GIBRALTAR_L_WL,0,1,77,77,TF,20000,300000,181.71
GIBRALTAR_L_WL,0,0,67,67,ST,20000,300000,28.26
GIBRALTAR_L_WL,1,0,28,28,PP,20000,300000,4.64
GIBRALTAR_L_WL,0,0,35,35,PP,20000,300000,5.21
GIBRALTAR_L_WL,1,0,57,57,TC,20000,300000,25.54
GIBRALTAR_L_WL,1,1,31,31,TC,20000,300000,12
GIBRALTAR_L_WL,1,0,26,26,ST,20000,300000,5.84
GIBRALTAR_L_WL,1,1,53,53,ST,20000,300000,24.9
GIBRALTAR_L_WL,1,0,60,60,TF,20000,300000,31.62
GIBRALTAR_L_WL,1,1,63,63,PP,20000,300000,30.83
GIBRALTAR_L_WL,0,0,66,66,TF,20000,300000,37.09
GIBRALTAR_L_WL,1,1,73,73,PP,20000,300000,72.72
GIBRALTAR_L_WL,1,0,18,18,PF,20000,300000,4.17
GIBRALTAR_L_WL,0,0,32,32,PP,20000,300000,4.65
GIBRALTAR_L_WL,0,1,66,66,TF,20000,300000,58.29
GIBRALTAR_L_WL,0,1,36,36,PF,20000,300000,9.11
GIBRALTAR_L_WL,0,0,62,62,ST,20000,300000,21.85
GIBRALTAR_L_WL,1,1,42,42,PP,20000,300000,11.23
GIBRALTAR_L_WL,1,0,61,61,TF,20000,300000,33.76
GIBRALTAR_L_WL,1,0,33,33,TF,20000,300000,10.18
GIBRALTAR_L_WL,0,0,62,62,PP,20000,300000,16.39
GIBRALTAR_L_WL,1,0,30,30,TC,20000,300000,8.15
GIBRALTAR_L_WL,0,1,18,18,TC,20000,300000,7.36
GIBRALTAR_L_WL,1,1,41,41,PF,20000,300000,12.45
GIBRALTAR_L_WL,1,1,59,59,TC,20000,300000,41.01
GIBRALTAR_L_WL,0,1,38,38,TF,20000,300000,15.39
GIBRALTAR_L_WL,1,0,23,23,TF,20000,300000,7.33
GIBRALTAR_L_WL,1,0,53,53,TF,20000,300000,23.39
GIBRALTAR_L_WL,1,0,46,46,TF,20000,300000,17.13
GIBRALTAR_L_WL,1,0,24,24,ST,20000,300000,5.49
GIBRALTAR_L_WL,0,1,44,44,TC,20000,300000,18.02
GIBRALTAR_L_WL,1,0,19,19,PF,20000,300000,4.19
GIBRALTAR_L_WL,0,0,72,72,PF,20000,300000,41
GIBRALTAR_L_WL,1,1,40,40,PP,20000,300000,10.12
GIBRALTAR_L_WL,0,1,70,70,TF,20000,300000,69.63
